	Astrocytes_14	Astrocytes_40	Astrocytes_41	Blood_73	Ependymal_47	Excluded_38	Immune_32	Immune_34	Immune_35	Neurons_25	Neurons_26	Neurons_27	Neurons_63	Oligos_0	Oligos_1	Oligos_14	Vascular_14	Vascular_67	Vascular_69
Spotx624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.3333333432674408	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0
Spotx625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0
Spotx626	0.0	0.0	0.0	0.0	0.0	0.7142857313156128	0.1428571492433548	0.0	0.0	0.0	0.0	0.1428571492433548	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx627	0.0	0.0	0.699999988079071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30000001192092896
Spotx628	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Spotx630	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx631	0.20000000298023224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.800000011920929	0.0	0.0	0.0	0.0	0.0
Spotx632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx633	0.0	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.125
Spotx634	0.1666666716337204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.1666666716337204	0.0	0.0	0.0	0.1666666716337204	0.0	0.0	0.0	0.0
Spotx635	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.1666666716337204
Spotx636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.25	0.25	0.0	0.0
Spotx637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Spotx638	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
Spotx639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
Spotx641	0.0	0.0	0.0	0.0	0.1666666716337204	0.0	0.0	0.0	0.0	0.0	0.1666666716337204	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.0	0.0
Spotx642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Spotx643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Spotx644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
Spotx645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Spotx646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
Spotx647	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
Spotx648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.625	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx650	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5714285969734192	0.0	0.0	0.0	0.0	0.4285714328289032	0.0
Spotx652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx653	0.0	0.0	0.0	0.4000000059604645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000238418579	0.0	0.0	0.0	0.0	0.0	0.0
Spotx654	0.0	0.0	0.6000000238418579	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.20000000298023224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.0	0.0	0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx656	0.0	0.7142857313156128	0.0	0.2857142984867096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx657	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx658	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.25	0.0	0.0	0.0	0.0
Spotx659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx660	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
Spotx661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0
Spotx662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Spotx663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8888888955116272	0.0	0.0	0.0	0.0	0.0	0.1111111119389534	0.0	0.0	0.0
Spotx664	0.0	0.0	0.0	0.0	0.4285714328289032	0.0	0.1428571492433548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142984867096	0.1428571492433548	0.0	0.0
Spotx665	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2222222238779068	0.0	0.0	0.4444444477558136	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0
Spotx667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.3333333432674408	0.0	0.0	0.0
Spotx668	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.25	0.0	0.125	0.0	0.0	0.0	0.0
Spotx669	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.0
Spotx670	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0
Spotx671	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0
Spotx672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.5	0.0	0.0
Spotx673	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0
Spotx674	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.3333333432674408	0.0	0.0	0.0	0.0	0.0
Spotx676	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx677	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
Spotx678	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx679	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.0	0.0	0.0
Spotx680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0
Spotx681	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.0
Spotx683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5
Spotx684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.800000011920929	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.0	0.0	0.0	0.0	0.0
Spotx685	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx686	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.375	0.375	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0
Spotx687	0.20000000298023224	0.0	0.0	0.0	0.20000000298023224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000238418579	0.0	0.0	0.0	0.0	0.0	0.0
Spotx688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0
Spotx689	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111119389534	0.0	0.0	0.5555555820465088	0.0	0.0	0.0	0.0	0.0
Spotx690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0
Spotx691	0.6666666865348816	0.0	0.0	0.0	0.0	0.0	0.0	0.1666666716337204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1666666716337204	0.0	0.0
Spotx692	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.800000011920929	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.0	0.0
Spotx694	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.0	0.20000000298023224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000238418579
Spotx695	0.0	0.4000000059604645	0.0	0.0	0.0	0.0	0.0	0.4000000059604645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.0	0.0
Spotx696	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx697	0.75	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Spotx699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Spotx701	0.0	0.5	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx702	0.1666666716337204	0.0	0.1666666716337204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.0
Spotx703	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
Spotx704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Spotx705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.5	0.0	0.0	0.0	0.0	0.375	0.0	0.0
Spotx708	0.0	0.20000000298023224	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4000000059604645	0.20000000298023224	0.0	0.0
Spotx709	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx710	0.3333333432674408	0.6666666865348816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx711	0.3333333432674408	0.0	0.0	0.0	0.0	0.4444444477558136	0.0	0.0	0.0	0.0	0.2222222238779068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx712	0.0	0.0	0.6666666865348816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.0
Spotx713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0
Spotx714	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.800000011920929	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.0
Spotx716	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.800000011920929
Spotx717	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx719	0.0	0.0	0.0	0.0	0.0	0.1111111119389534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8888888955116272	0.0	0.0
Spotx720	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.1111111119389534	0.0	0.0	0.1111111119389534	0.0	0.0	0.1111111119389534	0.0	0.3333333432674408	0.0	0.0
Spotx721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Spotx722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx723	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
Spotx724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx726	0.0	0.20000000298023224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4000000059604645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4000000059604645	0.0
Spotx727	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.4000000059604645	0.0	0.4000000059604645
Spotx729	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx730	0.6000000238418579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4000000059604645
Spotx731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Spotx732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5714285969734192	0.0	0.0	0.0	0.0	0.4285714328289032
Spotx733	0.0	0.0	0.0	0.125	0.0	0.5	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125
Spotx734	0.10000000149011612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.4000000059604645	0.0	0.0	0.0	0.0	0.0
Spotx735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8571428656578064	0.0	0.0	0.1428571492433548	0.0	0.0	0.0	0.0	0.0
Spotx736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.1666666716337204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1666666716337204
Spotx737	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.0	0.0	0.3333333432674408	0.0
Spotx739	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1666666716337204	0.1666666716337204	0.0	0.3333333432674408	0.0	0.0
Spotx740	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx741	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Spotx743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.0	0.25	0.0	0.0	0.0
Spotx744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx745	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx746	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx748	0.0	0.6666666865348816	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx749	0.0	0.0	0.0	0.0	0.1428571492433548	0.0	0.0	0.0	0.0	0.0	0.8571428656578064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0
Spotx751	0.4000000059604645	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000238418579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx752	0.2857142984867096	0.0	0.0	0.0	0.2857142984867096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4285714328289032	0.0	0.0	0.0	0.0
Spotx753	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.1666666716337204
Spotx754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.25	0.0	0.0	0.0
Spotx755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.0
Spotx756	0.20000000298023224	0.4000000059604645	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.0
Spotx757	0.0	0.0	0.0	0.0	0.1428571492433548	0.0	0.4285714328289032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4285714328289032	0.0	0.0	0.0
Spotx758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0
Spotx759	0.0	0.125	0.0	0.0	0.25	0.0	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
Spotx760	0.6666666865348816	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx761	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
Spotx762	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10000000149011612	0.0	0.800000011920929	0.0	0.10000000149011612	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Spotx765	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
Spotx766	0.0	0.25	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0
Spotx767	0.0	0.0	0.0	0.4000000059604645	0.0	0.6000000238418579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx768	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx769	0.0	0.0	0.0	0.2222222238779068	0.0	0.0	0.0	0.0	0.0	0.4444444477558136	0.0	0.0	0.0	0.0	0.2222222238779068	0.1111111119389534	0.0	0.0	0.0
Spotx770	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx772	0.0	0.0	0.0	0.0	0.8571428656578064	0.0	0.0	0.0	0.1428571492433548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx774	0.10000000149011612	0.10000000149011612	0.4000000059604645	0.20000000298023224	0.0	0.0	0.0	0.20000000298023224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.4000000059604645	0.10000000149011612	0.0	0.0	0.0	0.0	0.0	0.0
Spotx776	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.5	0.125	0.0	0.0	0.0
Spotx777	0.0	0.10000000149011612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8999999761581421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx778	0.5555555820465088	0.0	0.0	0.0	0.0	0.0	0.0	0.4444444477558136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Spotx780	0.1666666716337204	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx781	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.3333333432674408	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.3333333432674408	0.0	0.1666666716337204
